player_id,game_id,team,position,offense_snaps,defense_snaps,st_snaps,offense_pct,defense_pct,st_pct
,2025_01_CIN_CLE,CLE,WR,21.0,0.0,0.0,0.28,0.0,0.0
,2025_01_CIN_CLE,CLE,T,20.0,0.0,1.0,0.26,0.0,0.04
,2025_01_CIN_CLE,CLE,DT,3.0,7.0,14.0,0.04,0.13,0.61
,2025_01_CIN_CLE,CLE,TE,3.0,0.0,10.0,0.04,0.0,0.43
,2025_01_CIN_CLE,CLE,RB,3.0,0.0,0.0,0.04,0.0,0.0
,2025_01_CIN_CLE,CLE,DT,1.0,42.0,3.0,0.01,0.81,0.13
,2025_01_CIN_CLE,CLE,C,1.0,0.0,4.0,0.01,0.0,0.17
,2025_01_CIN_CLE,CLE,G,1.0,0.0,4.0,0.01,0.0,0.17
,2025_01_CIN_CLE,CLE,LB,0.0,52.0,9.0,0.0,1.0,0.39
,2025_01_CIN_CLE,CLE,S,0.0,52.0,7.0,0.0,1.0,0.3
,2025_01_CIN_CLE,CLE,S,0.0,52.0,6.0,0.0,1.0,0.26
,2025_01_CIN_CLE,CLE,CB,0.0,50.0,3.0,0.0,0.96,0.13
,2025_01_CIN_CLE,CLE,CB,0.0,48.0,3.0,0.0,0.92,0.13
,2025_01_CIN_CLE,CLE,DE,0.0,45.0,3.0,0.0,0.87,0.13
,2025_01_CIN_CLE,CLE,LB,0.0,39.0,6.0,0.0,0.75,0.26
,2025_01_CIN_CLE,CLE,DT,0.0,37.0,3.0,0.0,0.71,0.13
,2025_01_CIN_CLE,CLE,DE,0.0,29.0,0.0,0.0,0.56,0.0
,2025_01_CIN_CLE,CLE,DT,0.0,23.0,3.0,0.0,0.44,0.13
,2025_01_CIN_CLE,CLE,DE,0.0,21.0,4.0,0.0,0.4,0.17
,2025_01_CIN_CLE,CLE,CB,0.0,19.0,6.0,0.0,0.37,0.26
,2025_01_CIN_CLE,CLE,S,0.0,15.0,10.0,0.0,0.29,0.43
,2025_01_CIN_CLE,CLE,LB,0.0,14.0,6.0,0.0,0.27,0.26
,2025_01_CIN_CLE,CLE,CB,0.0,9.0,10.0,0.0,0.17,0.43
,2025_01_CIN_CLE,CLE,LB,0.0,9.0,10.0,0.0,0.17,0.43
,2025_01_CIN_CLE,CLE,DE,0.0,7.0,13.0,0.0,0.13,0.57
,2025_01_CIN_CLE,CLE,DE,0.0,2.0,9.0,0.0,0.04,0.39
,2025_01_CIN_CLE,CLE,S,0.0,0.0,16.0,0.0,0.0,0.7
,2025_01_CIN_CLE,CLE,LB,0.0,0.0,16.0,0.0,0.0,0.7
,2025_01_CIN_CLE,CLE,WR,0.0,0.0,10.0,0.0,0.0,0.43
,2025_01_CIN_CLE,CLE,FS,0.0,0.0,9.0,0.0,0.0,0.39
,2025_01_CIN_CLE,CLE,K,0.0,0.0,8.0,0.0,0.0,0.35
,2025_01_CIN_CLE,CLE,CB,0.0,0.0,8.0,0.0,0.0,0.35
,2025_01_CIN_CLE,CLE,P,0.0,0.0,6.0,0.0,0.0,0.26
,2025_01_CIN_CLE,CLE,LS,0.0,0.0,6.0,0.0,0.0,0.26
,2025_01_CIN_CLE,CIN,C,52.0,0.0,3.0,1.0,0.0,0.13
,2025_01_CIN_CLE,CIN,T,52.0,0.0,3.0,1.0,0.0,0.13
,2025_01_CIN_CLE,CIN,T,52.0,0.0,3.0,1.0,0.0,0.13
,2025_01_CIN_CLE,CIN,G,52.0,0.0,0.0,1.0,0.0,0.0
,2025_01_CIN_CLE,CIN,QB,52.0,0.0,0.0,1.0,0.0,0.0
,2025_01_CIN_CLE,CIN,WR,45.0,0.0,0.0,0.87,0.0,0.0
,2025_01_CIN_CLE,CIN,WR,41.0,0.0,0.0,0.79,0.0,0.0
,2025_01_CIN_CLE,CIN,HB,39.0,0.0,0.0,0.75,0.0,0.0
,2025_01_CIN_CLE,CIN,TE,36.0,0.0,13.0,0.69,0.0,0.57
,2025_01_CIN_CLE,CIN,G,36.0,0.0,2.0,0.69,0.0,0.09
,2025_01_CIN_CLE,CIN,WR,34.0,0.0,0.0,0.65,0.0,0.0
,2025_01_CIN_CLE,CIN,TE,26.0,0.0,4.0,0.5,0.0,0.17
,2025_01_CIN_CLE,CIN,G,16.0,0.0,1.0,0.31,0.0,0.04
,2025_01_CIN_CLE,CIN,TE,16.0,0.0,0.0,0.31,0.0,0.0
,2025_01_CIN_CLE,CIN,HB,13.0,0.0,14.0,0.25,0.0,0.61
,2025_01_CIN_CLE,CIN,WR,5.0,0.0,4.0,0.1,0.0,0.17
,2025_01_CIN_CLE,CIN,T,4.0,0.0,3.0,0.08,0.0,0.13
,2025_01_CIN_CLE,CIN,G,1.0,0.0,3.0,0.02,0.0,0.13
,2025_01_CIN_CLE,CIN,S,0.0,76.0,0.0,0.0,1.0,0.0
,2025_01_CIN_CLE,CIN,CB,0.0,74.0,4.0,0.0,0.97,0.17
,2025_01_CIN_CLE,CIN,CB,0.0,74.0,0.0,0.0,0.97,0.0
,2025_01_CIN_CLE,CIN,S,0.0,67.0,4.0,0.0,0.88,0.17
,2025_01_CIN_CLE,CIN,LB,0.0,64.0,3.0,0.0,0.84,0.13
,2025_01_CIN_CLE,CIN,LB,0.0,58.0,0.0,0.0,0.76,0.0
,2025_01_CIN_CLE,CIN,DE,0.0,57.0,0.0,0.0,0.75,0.0
,2025_01_CIN_CLE,CIN,DE,0.0,48.0,4.0,0.0,0.63,0.17
,2025_01_CIN_CLE,CIN,CB,0.0,46.0,14.0,0.0,0.61,0.61
,2025_01_CIN_CLE,CIN,DT,0.0,45.0,0.0,0.0,0.59,0.0
,2025_01_CIN_CLE,CIN,DT,0.0,37.0,4.0,0.0,0.49,0.17
,2025_01_CIN_CLE,CIN,DE,0.0,37.0,0.0,0.0,0.49,0.0
,2025_01_CIN_CLE,CIN,DT,0.0,34.0,4.0,0.0,0.45,0.17
,2025_01_CIN_CLE,CIN,CB,0.0,29.0,6.0,0.0,0.38,0.26
,2025_01_CIN_CLE,CIN,LB,0.0,22.0,20.0,0.0,0.29,0.87
,2025_01_CIN_CLE,CIN,DT,0.0,22.0,4.0,0.0,0.29,0.17
,2025_01_CIN_CLE,CIN,DE,0.0,22.0,0.0,0.0,0.29,0.0
,2025_01_CIN_CLE,CIN,LB,0.0,14.0,17.0,0.0,0.18,0.74
,2025_01_CIN_CLE,CIN,S,0.0,7.0,20.0,0.0,0.09,0.87
,2025_01_CIN_CLE,CIN,DE,0.0,3.0,4.0,0.0,0.04,0.17
,2025_01_CIN_CLE,CIN,LB,0.0,0.0,16.0,0.0,0.0,0.7
,2025_01_CIN_CLE,CIN,CB,0.0,0.0,12.0,0.0,0.0,0.52
,2025_01_CIN_CLE,CIN,HB,0.0,0.0,12.0,0.0,0.0,0.52
,2025_01_CIN_CLE,CIN,S,0.0,0.0,12.0,0.0,0.0,0.52
,2025_01_CIN_CLE,CIN,P,0.0,0.0,9.0,0.0,0.0,0.39
,2025_01_CIN_CLE,CIN,TE,0.0,0.0,9.0,0.0,0.0,0.39
,2025_01_CIN_CLE,CIN,LS,0.0,0.0,9.0,0.0,0.0,0.39
,2025_01_CIN_CLE,CIN,K,0.0,0.0,7.0,0.0,0.0,0.3
,2025_01_CIN_CLE,CIN,WR,0.0,0.0,6.0,0.0,0.0,0.26
,2025_01_DAL_PHI,PHI,OL,63.0,0.0,4.0,1.0,0.0,0.18
,2025_01_DAL_PHI,PHI,T,63.0,0.0,4.0,1.0,0.0,0.18
,2025_01_DAL_PHI,PHI,QB,63.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DAL_PHI,PHI,T,63.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DAL_PHI,PHI,C,63.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DAL_PHI,PHI,WR,56.0,0.0,0.0,0.89,0.0,0.0
,2025_01_DAL_PHI,PHI,WR,55.0,0.0,0.0,0.87,0.0,0.0
,2025_01_DAL_PHI,PHI,G,52.0,0.0,4.0,0.83,0.0,0.18
,2025_01_DAL_PHI,PHI,TE,52.0,0.0,0.0,0.83,0.0,0.0
,2025_01_DAL_PHI,PHI,RB,50.0,0.0,0.0,0.79,0.0,0.0
,2025_01_DAL_PHI,PHI,TE,37.0,0.0,11.0,0.59,0.0,0.5
,2025_01_DAL_PHI,PHI,WR,29.0,0.0,2.0,0.46,0.0,0.09
,2025_01_DAL_PHI,PHI,TE,17.0,0.0,13.0,0.27,0.0,0.59
,2025_01_DAL_PHI,PHI,T,11.0,0.0,4.0,0.17,0.0,0.18
,2025_01_DAL_PHI,PHI,RB,8.0,0.0,4.0,0.13,0.0,0.18
,2025_01_DAL_PHI,PHI,RB,5.0,0.0,7.0,0.08,0.0,0.32
,2025_01_DAL_PHI,PHI,DB,3.0,61.0,6.0,0.05,1.0,0.27
,2025_01_DAL_PHI,PHI,WR,2.0,0.0,5.0,0.03,0.0,0.23
,2025_01_DAL_PHI,PHI,WR,1.0,0.0,5.0,0.02,0.0,0.23
,2025_01_DAL_PHI,PHI,LB,0.0,61.0,1.0,0.0,1.0,0.05
,2025_01_DAL_PHI,PHI,S,0.0,61.0,1.0,0.0,1.0,0.05
,2025_01_DAL_PHI,PHI,CB,0.0,61.0,0.0,0.0,1.0,0.0
,2025_01_DAL_PHI,PHI,LB,0.0,56.0,1.0,0.0,0.92,0.05
,2025_01_DAL_PHI,PHI,DT,0.0,55.0,5.0,0.0,0.9,0.23
,2025_01_DAL_PHI,PHI,DT,0.0,53.0,9.0,0.0,0.87,0.41
,2025_01_DAL_PHI,PHI,LB,0.0,52.0,1.0,0.0,0.85,0.05
,2025_01_DAL_PHI,PHI,S,0.0,51.0,0.0,0.0,0.84,0.0
,2025_01_DAL_PHI,PHI,CB,0.0,42.0,1.0,0.0,0.69,0.05
,2025_01_DAL_PHI,PHI,LB,0.0,39.0,4.0,0.0,0.64,0.18
,2025_01_DAL_PHI,PHI,DT,0.0,22.0,4.0,0.0,0.36,0.18
,2025_01_DAL_PHI,PHI,LB,0.0,19.0,10.0,0.0,0.31,0.45
,2025_01_DAL_PHI,PHI,S,0.0,14.0,16.0,0.0,0.23,0.73
,2025_01_DAL_PHI,PHI,LB,0.0,12.0,17.0,0.0,0.2,0.77
,2025_01_DAL_PHI,PHI,CB,0.0,7.0,5.0,0.0,0.11,0.23
,2025_01_DAL_PHI,PHI,DT,0.0,5.0,4.0,0.0,0.08,0.18
,2025_01_DAL_PHI,PHI,CB,0.0,0.0,18.0,0.0,0.0,0.82
,2025_01_DAL_PHI,PHI,LB,0.0,0.0,17.0,0.0,0.0,0.77
,2025_01_DAL_PHI,PHI,LB,0.0,0.0,13.0,0.0,0.0,0.59
,2025_01_DAL_PHI,PHI,S,0.0,0.0,13.0,0.0,0.0,0.59
,2025_01_DAL_PHI,PHI,K,0.0,0.0,9.0,0.0,0.0,0.41
,2025_01_DAL_PHI,PHI,P,0.0,0.0,7.0,0.0,0.0,0.32
,2025_01_DAL_PHI,PHI,LS,0.0,0.0,7.0,0.0,0.0,0.32
,2025_01_DAL_PHI,PHI,T,0.0,0.0,4.0,0.0,0.0,0.18
,2025_01_DAL_PHI,PHI,OL,0.0,0.0,4.0,0.0,0.0,0.18
,2025_01_DAL_PHI,PHI,CB,0.0,0.0,1.0,0.0,0.0,0.05
,2025_01_DAL_PHI,PHI,FB,0.0,0.0,1.0,0.0,0.0,0.05
,2025_01_DAL_PHI,DAL,C,61.0,0.0,4.0,1.0,0.0,0.18
,2025_01_DAL_PHI,DAL,T,61.0,0.0,4.0,1.0,0.0,0.18
,2025_01_DAL_PHI,DAL,G,61.0,0.0,4.0,1.0,0.0,0.18
,2025_01_DAL_PHI,DAL,OL,61.0,0.0,4.0,1.0,0.0,0.18
,2025_01_DAL_PHI,DAL,T,61.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DAL_PHI,DAL,QB,61.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DAL_PHI,DAL,WR,56.0,0.0,0.0,0.92,0.0,0.0
,2025_01_DAL_PHI,DAL,WR,56.0,0.0,0.0,0.92,0.0,0.0
,2025_01_DAL_PHI,DAL,RB,47.0,0.0,0.0,0.77,0.0,0.0
,2025_01_DAL_PHI,DAL,TE,47.0,0.0,0.0,0.77,0.0,0.0
,2025_01_DAL_PHI,DAL,WR,28.0,0.0,8.0,0.46,0.0,0.36
,2025_01_DAL_PHI,DAL,WR,27.0,0.0,1.0,0.44,0.0,0.05
,2025_01_DAL_PHI,DAL,TE,15.0,0.0,11.0,0.25,0.0,0.5
,2025_01_DAL_PHI,DAL,RB,11.0,0.0,0.0,0.18,0.0,0.0
,2025_01_DAL_PHI,DAL,TE,10.0,0.0,1.0,0.16,0.0,0.05
,2025_01_DAL_PHI,DAL,RB,8.0,0.0,14.0,0.13,0.0,0.64
,2025_01_DAL_PHI,DAL,CB,0.0,63.0,5.0,0.0,1.0,0.23
,2025_01_DAL_PHI,DAL,S,0.0,63.0,3.0,0.0,1.0,0.14
,2025_01_DAL_PHI,DAL,S,0.0,63.0,0.0,0.0,1.0,0.0
,2025_01_DAL_PHI,DAL,CB,0.0,63.0,0.0,0.0,1.0,0.0
,2025_01_DAL_PHI,DAL,LB,0.0,63.0,0.0,0.0,1.0,0.0
,2025_01_DAL_PHI,DAL,LB,0.0,48.0,6.0,0.0,0.76,0.27
,2025_01_DAL_PHI,DAL,LB,0.0,42.0,11.0,0.0,0.67,0.5
,2025_01_DAL_PHI,DAL,DT,0.0,41.0,4.0,0.0,0.65,0.18
,2025_01_DAL_PHI,DAL,DT,0.0,41.0,0.0,0.0,0.65,0.0
,2025_01_DAL_PHI,DAL,DE,0.0,39.0,4.0,0.0,0.62,0.18
,2025_01_DAL_PHI,DAL,DE,0.0,30.0,6.0,0.0,0.48,0.27
,2025_01_DAL_PHI,DAL,DE,0.0,27.0,0.0,0.0,0.43,0.0
,2025_01_DAL_PHI,DAL,CB,0.0,27.0,0.0,0.0,0.43,0.0
,2025_01_DAL_PHI,DAL,DT,0.0,26.0,4.0,0.0,0.41,0.18
,2025_01_DAL_PHI,DAL,DE,0.0,22.0,7.0,0.0,0.35,0.32
,2025_01_DAL_PHI,DAL,DT,0.0,20.0,4.0,0.0,0.32,0.18
,2025_01_DAL_PHI,DAL,DE,0.0,10.0,1.0,0.0,0.16,0.05
,2025_01_DAL_PHI,DAL,LB,0.0,6.0,12.0,0.0,0.1,0.55
,2025_01_DAL_PHI,DAL,LB,0.0,0.0,18.0,0.0,0.0,0.82
,2025_01_DAL_PHI,DAL,S,0.0,0.0,18.0,0.0,0.0,0.82
,2025_01_DAL_PHI,DAL,CB,0.0,0.0,17.0,0.0,0.0,0.77
,2025_01_DAL_PHI,DAL,WR,0.0,0.0,14.0,0.0,0.0,0.64
,2025_01_DAL_PHI,DAL,S,0.0,0.0,14.0,0.0,0.0,0.64
,2025_01_DAL_PHI,DAL,K,0.0,0.0,8.0,0.0,0.0,0.36
,2025_01_DAL_PHI,DAL,CB,0.0,0.0,7.0,0.0,0.0,0.32
,2025_01_DAL_PHI,DAL,LS,0.0,0.0,6.0,0.0,0.0,0.27
,2025_01_DAL_PHI,DAL,P,0.0,0.0,6.0,0.0,0.0,0.27
,2025_01_DAL_PHI,DAL,DB,0.0,0.0,4.0,0.0,0.0,0.18
,2025_01_DAL_PHI,DAL,T,0.0,0.0,4.0,0.0,0.0,0.18
,2025_01_DAL_PHI,DAL,C,0.0,0.0,4.0,0.0,0.0,0.18
,2025_01_DAL_PHI,DAL,G,0.0,0.0,4.0,0.0,0.0,0.18
,2025_01_DET_GB,GB,T,48.0,0.0,5.0,1.0,0.0,0.21
,2025_01_DET_GB,GB,QB,48.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DET_GB,GB,C,48.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DET_GB,GB,TE,44.0,0.0,6.0,0.92,0.0,0.25
,2025_01_DET_GB,GB,G,43.0,0.0,4.0,0.9,0.0,0.17
,2025_01_DET_GB,GB,RB,42.0,0.0,1.0,0.88,0.0,0.04
,2025_01_DET_GB,GB,WR,34.0,0.0,1.0,0.71,0.0,0.04
,2025_01_DET_GB,GB,G,33.0,0.0,5.0,0.69,0.0,0.21
,2025_01_DET_GB,GB,OL,30.0,0.0,3.0,0.62,0.0,0.12
,2025_01_DET_GB,GB,WR,23.0,0.0,2.0,0.48,0.0,0.08
,2025_01_DET_GB,GB,WR,22.0,0.0,0.0,0.46,0.0,0.0
,2025_01_DET_GB,GB,T,20.0,0.0,5.0,0.42,0.0,0.21
,2025_01_DET_GB,GB,WR,18.0,0.0,3.0,0.38,0.0,0.12
,2025_01_DET_GB,GB,TE,17.0,0.0,6.0,0.35,0.0,0.25
,2025_01_DET_GB,GB,T,15.0,0.0,5.0,0.31,0.0,0.21
,2025_01_DET_GB,GB,TE,15.0,0.0,3.0,0.31,0.0,0.12
,2025_01_DET_GB,GB,WR,11.0,0.0,3.0,0.23,0.0,0.12
,2025_01_DET_GB,GB,RB,9.0,0.0,16.0,0.19,0.0,0.67
,2025_01_DET_GB,GB,T,3.0,0.0,5.0,0.06,0.0,0.21
,2025_01_DET_GB,GB,WR,3.0,0.0,3.0,0.06,0.0,0.12
,2025_01_DET_GB,GB,RB,2.0,0.0,0.0,0.04,0.0,0.0
,2025_01_DET_GB,GB,S,0.0,67.0,10.0,0.0,1.0,0.42
,2025_01_DET_GB,GB,CB,0.0,67.0,8.0,0.0,1.0,0.33
,2025_01_DET_GB,GB,CB,0.0,67.0,4.0,0.0,1.0,0.17
,2025_01_DET_GB,GB,LB,0.0,67.0,3.0,0.0,1.0,0.12
,2025_01_DET_GB,GB,LB,0.0,67.0,3.0,0.0,1.0,0.12
,2025_01_DET_GB,GB,S,0.0,59.0,11.0,0.0,0.88,0.46
,2025_01_DET_GB,GB,S,0.0,56.0,10.0,0.0,0.84,0.42
,2025_01_DET_GB,GB,DL,0.0,49.0,0.0,0.0,0.73,0.0
,2025_01_DET_GB,GB,DL,0.0,47.0,0.0,0.0,0.7,0.0
,2025_01_DET_GB,GB,DL,0.0,36.0,11.0,0.0,0.54,0.46
,2025_01_DET_GB,GB,DL,0.0,35.0,3.0,0.0,0.52,0.12
,2025_01_DET_GB,GB,DL,0.0,34.0,9.0,0.0,0.51,0.38
,2025_01_DET_GB,GB,DL,0.0,30.0,0.0,0.0,0.45,0.0
,2025_01_DET_GB,GB,DL,0.0,21.0,12.0,0.0,0.31,0.5
,2025_01_DET_GB,GB,LB,0.0,18.0,18.0,0.0,0.27,0.75
,2025_01_DET_GB,GB,DL,0.0,8.0,4.0,0.0,0.12,0.17
,2025_01_DET_GB,GB,DL,0.0,8.0,0.0,0.0,0.12,0.0
,2025_01_DET_GB,GB,LB,0.0,1.0,15.0,0.0,0.01,0.62
,2025_01_DET_GB,GB,LB,0.0,0.0,15.0,0.0,0.0,0.62
,2025_01_DET_GB,GB,CB,0.0,0.0,12.0,0.0,0.0,0.5
,2025_01_DET_GB,GB,K,0.0,0.0,11.0,0.0,0.0,0.46
,2025_01_DET_GB,GB,S,0.0,0.0,11.0,0.0,0.0,0.46
,2025_01_DET_GB,GB,P,0.0,0.0,8.0,0.0,0.0,0.33
,2025_01_DET_GB,GB,LS,0.0,0.0,8.0,0.0,0.0,0.33
,2025_01_DET_GB,GB,CB,0.0,0.0,2.0,0.0,0.0,0.08
,2025_01_DET_GB,DET,T,67.0,0.0,3.0,1.0,0.0,0.12
,2025_01_DET_GB,DET,OL,67.0,0.0,3.0,1.0,0.0,0.12
,2025_01_DET_GB,DET,OL,67.0,0.0,3.0,1.0,0.0,0.12
,2025_01_DET_GB,DET,T,67.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DET_GB,DET,QB,67.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DET_GB,DET,OL,67.0,0.0,0.0,1.0,0.0,0.0
,2025_01_DET_GB,DET,WR,65.0,0.0,0.0,0.97,0.0,0.0
,2025_01_DET_GB,DET,WR,63.0,0.0,0.0,0.94,0.0,0.0
,2025_01_DET_GB,DET,TE,61.0,0.0,0.0,0.91,0.0,0.0
,2025_01_DET_GB,DET,WR,44.0,0.0,3.0,0.66,0.0,0.12
,2025_01_DET_GB,DET,RB,44.0,0.0,0.0,0.66,0.0,0.0
,2025_01_DET_GB,DET,RB,25.0,0.0,0.0,0.37,0.0,0.0
,2025_01_DET_GB,DET,TE,24.0,0.0,9.0,0.36,0.0,0.38
,2025_01_DET_GB,DET,TE,6.0,0.0,10.0,0.09,0.0,0.42
,2025_01_DET_GB,DET,WR,3.0,0.0,9.0,0.04,0.0,0.38
,2025_01_DET_GB,DET,DB,0.0,48.0,7.0,0.0,1.0,0.29
,2025_01_DET_GB,DET,S,0.0,48.0,7.0,0.0,1.0,0.29
,2025_01_DET_GB,DET,LB,0.0,48.0,1.0,0.0,1.0,0.04
,2025_01_DET_GB,DET,CB,0.0,48.0,1.0,0.0,1.0,0.04
,2025_01_DET_GB,DET,LB,0.0,48.0,1.0,0.0,1.0,0.04
,2025_01_DET_GB,DET,DE,0.0,46.0,1.0,0.0,0.96,0.04
,2025_01_DET_GB,DET,LB,0.0,43.0,12.0,0.0,0.9,0.5
,2025_01_DET_GB,DET,DL,0.0,37.0,6.0,0.0,0.77,0.25
,2025_01_DET_GB,DET,DE,0.0,33.0,6.0,0.0,0.69,0.25
,2025_01_DET_GB,DET,DL,0.0,32.0,1.0,0.0,0.67,0.04
,2025_01_DET_GB,DET,CB,0.0,31.0,0.0,0.0,0.65,0.0
,2025_01_DET_GB,DET,CB,0.0,23.0,4.0,0.0,0.48,0.17
,2025_01_DET_GB,DET,DL,0.0,17.0,5.0,0.0,0.35,0.21
,2025_01_DET_GB,DET,DL,0.0,14.0,17.0,0.0,0.29,0.71
,2025_01_DET_GB,DET,DE,0.0,7.0,3.0,0.0,0.15,0.12
,2025_01_DET_GB,DET,CB,0.0,3.0,13.0,0.0,0.06,0.54
,2025_01_DET_GB,DET,CB,0.0,2.0,12.0,0.0,0.04,0.5
,2025_01_DET_GB,DET,LB,0.0,0.0,20.0,0.0,0.0,0.83
,2025_01_DET_GB,DET,LB,0.0,0.0,20.0,0.0,0.0,0.83
,2025_01_DET_GB,DET,LB,0.0,0.0,13.0,0.0,0.0,0.54
,2025_01_DET_GB,DET,RB,0.0,0.0,11.0,0.0,0.0,0.46
,2025_01_DET_GB,DET,RB,0.0,0.0,11.0,0.0,0.0,0.46
,2025_01_DET_GB,DET,S,0.0,0.0,11.0,0.0,0.0,0.46
,2025_01_DET_GB,DET,DB,0.0,0.0,10.0,0.0,0.0,0.42
,2025_01_DET_GB,DET,K,0.0,0.0,7.0,0.0,0.0,0.29
,2025_01_DET_GB,DET,P,0.0,0.0,6.0,0.0,0.0,0.25
,2025_01_DET_GB,DET,LS,0.0,0.0,6.0,0.0,0.0,0.25
,2025_01_DET_GB,DET,G,0.0,0.0,3.0,0.0,0.0,0.12
,2025_01_DET_GB,DET,C,0.0,0.0,3.0,0.0,0.0,0.12
,2025_01_DET_GB,DET,OL,0.0,0.0,3.0,0.0,0.0,0.12
,2025_01_DET_GB,DET,WR,0.0,0.0,3.0,0.0,0.0,0.12
,2025_01_HOU_LA,LA,OL,60.0,0.0,2.0,1.0,0.0,0.1
,2025_01_HOU_LA,LA,OL,60.0,0.0,2.0,1.0,0.0,0.1
,2025_01_HOU_LA,LA,OL,60.0,0.0,0.0,1.0,0.0,0.0
,2025_01_HOU_LA,LA,QB,60.0,0.0,0.0,1.0,0.0,0.0
,2025_01_HOU_LA,LA,WR,54.0,0.0,0.0,0.9,0.0,0.0
,2025_01_HOU_LA,LA,RB,49.0,0.0,0.0,0.82,0.0,0.0
,2025_01_HOU_LA,LA,OL,45.0,0.0,2.0,0.75,0.0,0.1
,2025_01_HOU_LA,LA,OL,44.0,0.0,2.0,0.73,0.0,0.1
,2025_01_HOU_LA,LA,WR,38.0,0.0,0.0,0.63,0.0,0.0
,2025_01_HOU_LA,LA,TE,35.0,0.0,0.0,0.58,0.0,0.0
,2025_01_HOU_LA,LA,OL,31.0,0.0,0.0,0.52,0.0,0.0
,2025_01_HOU_LA,LA,WR,30.0,0.0,11.0,0.5,0.0,0.55
,2025_01_HOU_LA,LA,TE,29.0,0.0,3.0,0.48,0.0,0.15
,2025_01_HOU_LA,LA,WR,25.0,0.0,0.0,0.42,0.0,0.0
,2025_01_HOU_LA,LA,TE,22.0,0.0,10.0,0.37,0.0,0.5
,2025_01_HOU_LA,LA,RB,10.0,0.0,6.0,0.17,0.0,0.3
,2025_01_HOU_LA,LA,WR,6.0,0.0,2.0,0.1,0.0,0.1
,2025_01_HOU_LA,LA,WR,2.0,0.0,12.0,0.03,0.0,0.6
,2025_01_HOU_LA,LA,S,0.0,63.0,5.0,0.0,1.0,0.25
,2025_01_HOU_LA,LA,S,0.0,63.0,0.0,0.0,1.0,0.0
,2025_01_HOU_LA,LA,LB,0.0,62.0,6.0,0.0,0.98,0.3
,2025_01_HOU_LA,LA,LB,0.0,57.0,5.0,0.0,0.9,0.25
,2025_01_HOU_LA,LA,S,0.0,57.0,3.0,0.0,0.9,0.15
,2025_01_HOU_LA,LA,LB,0.0,54.0,2.0,0.0,0.86,0.1
,2025_01_HOU_LA,LA,CB,0.0,51.0,0.0,0.0,0.81,0.0
,2025_01_HOU_LA,LA,CB,0.0,50.0,4.0,0.0,0.79,0.2
,2025_01_HOU_LA,LA,LB,0.0,45.0,14.0,0.0,0.71,0.7
,2025_01_HOU_LA,LA,DE,0.0,43.0,5.0,0.0,0.68,0.25
,2025_01_HOU_LA,LA,DE,0.0,39.0,5.0,0.0,0.62,0.25
,2025_01_HOU_LA,LA,NT,0.0,26.0,3.0,0.0,0.41,0.15
